bldg_guid,source,target,travel_time
38e36743-ec23-44ff-9fac-2ad587c87011,b8305fbd-bc20-43cf-a5ae-cefff9a80ca5,14a2bce3-b377-43cb-b060-7e9575c49453,6.980263653122905
38e6f3d8-d11c-47b4-88e2-e1f91e283bac,99bd8823-14d1-4b53-bc42-6d1498e6d741,14a2bce3-b377-43cb-b060-7e9575c49453,6.217711244901205
38eac2c5-b55e-4f8a-9be7-23f453d81986,4812f574-9645-43c9-a7c1-972b242264b7,90c79ebe-567d-4458-a82e-b0f66066fee0,15.694577832127042
38ec2f8f-4f5d-4453-9ba2-3d8359b5bcd0,0e82f558-df4f-4e0a-9192-dd82b1c5f95f,14a2bce3-b377-43cb-b060-7e9575c49453,17.3700334102721
38ed5f3f-cdb3-468f-9ec9-de3626199f14,d5574b65-8030-49fd-980a-819ad5558869,14a2bce3-b377-43cb-b060-7e9575c49453,7.653824309515755
38f019c3-c78a-4da1-9683-30464cc91da3,c8329e96-6ebc-4d34-abce-7c1e400614ec,14a2bce3-b377-43cb-b060-7e9575c49453,7.105008820542786
38f1599d-0845-4c29-b648-c9b0b22ff999,096450cc-cedb-4e34-aae6-37cdeea663fb,14a2bce3-b377-43cb-b060-7e9575c49453,5.750623371415694
38f319b7-4e98-4ecb-9c70-298756615610,f548ca22-ae7c-4b21-b6f6-bf2fb5e445ff,14a2bce3-b377-43cb-b060-7e9575c49453,5.279164113975754
38f3a734-9b94-402a-9104-c8f2ace371d5,a8a3cd19-2aa0-49c3-972d-f755db7e421d,14a2bce3-b377-43cb-b060-7e9575c49453,18.020963975769597
38f46da2-8157-47f1-b681-3d99225e9fdf,b084bbb3-ef83-4ce5-9b43-920927f2d1cb,14a2bce3-b377-43cb-b060-7e9575c49453,6.9484935950241065
38f4c9b8-951c-4cf0-803c-6db5a404e12c,4248cddc-36c2-438b-8ef1-597f66732741,14a2bce3-b377-43cb-b060-7e9575c49453,7.471303456859558
38f777ce-06f9-4e60-ad50-99e22b5ba97a,e4ad30a5-066e-41a2-be8f-dad34de9d523,14a2bce3-b377-43cb-b060-7e9575c49453,4.232998822590357
38f77c15-31c0-4399-83d6-01c3da086c13,cefcbfcc-dcb2-4126-9688-bd243c9f4a4b,14a2bce3-b377-43cb-b060-7e9575c49453,13.964305361451032
38f7f7e3-c227-4bb4-b5fd-4b639f96dd00,dc8bf6cf-0039-4ce5-a394-e9849e1fcb4e,14a2bce3-b377-43cb-b060-7e9575c49453,5.137783546469571
38f85f2c-77ec-4a3b-ad59-736caed01126,ca60eedb-2c77-49ed-b239-a94c7bd38a68,14a2bce3-b377-43cb-b060-7e9575c49453,7.314162777474784
38f864a4-78b0-478b-aaf9-e5608ee7278d,1f4d0a92-d80d-4bbd-bea3-fd7adf14e187,14a2bce3-b377-43cb-b060-7e9575c49453,11.833075766719972
38f89b1b-37e2-4a54-b7aa-6bf3238fdd92,31250820-bdb4-41f8-9804-62fadb7c2035,14a2bce3-b377-43cb-b060-7e9575c49453,7.760200378220213
38ffd4b1-2780-4d78-b4ea-a3f6e34e0c2b,14cd713c-87be-4425-9fb5-86ac35e006aa,14a2bce3-b377-43cb-b060-7e9575c49453,7.4319440899977405
39016626-0bfb-47de-86a0-24ce4a1cc5f1,de588850-3d7f-439f-9c79-93f771099160,14a2bce3-b377-43cb-b060-7e9575c49453,3.9820169377502044
3908e059-547d-49ec-9648-610bbccd1eba,8ceab848-59e9-432e-aeca-0b4242dfb101,14a2bce3-b377-43cb-b060-7e9575c49453,3.342253158222646
390a1f08-45ad-41a5-abb1-a22d215907c0,241f4171-a44a-49c8-b1c1-0e81a484d468,14a2bce3-b377-43cb-b060-7e9575c49453,5.5145909909935495
390e1fa2-3484-4008-9c0a-f86e395df637,4fb834c0-e9a2-4701-9374-15c521d903c1,14a2bce3-b377-43cb-b060-7e9575c49453,3.493012225271083
390ec725-685a-47ca-b672-eb7d6b05116c,e917ac08-1221-4b83-b056-7fa632c540d8,14a2bce3-b377-43cb-b060-7e9575c49453,2.3101009423150614
390f6974-65cd-4858-a06e-414be0f53a66,4c5057cb-ad1d-4664-9eb9-aba1b515bb2a,14a2bce3-b377-43cb-b060-7e9575c49453,4.315403129059624
391018fd-bf8f-4af5-ab13-e759fb791f2d,c93792d0-7211-4ea6-8bb3-25ddf63bdab4,14a2bce3-b377-43cb-b060-7e9575c49453,7.37576440492287
3911a6d7-1a28-48e4-bbc1-a6ffa998acce,6a92c676-ff29-41d0-b988-fbf173b79f00,90c79ebe-567d-4458-a82e-b0f66066fee0,8.95937110607386
3912adfc-69e4-4e68-a073-a1df565b3ee4,88bb52c1-c310-4cd1-8e6e-9cac906042b4,14a2bce3-b377-43cb-b060-7e9575c49453,5.605442134600599
3914aac7-2f41-4e4b-bb54-3ebebb8d5a69,cb4fe546-40e4-4648-a2fe-dfc33f5c5aee,14a2bce3-b377-43cb-b060-7e9575c49453,5.556066748758678
3919e8a1-e2ec-4ec8-8e77-388e1176f3c8,a4dc2a63-9a1e-4db3-9625-888e2846a890,14a2bce3-b377-43cb-b060-7e9575c49453,7.1424660340752855
391a2158-db44-49c8-80dc-8957207a5e1c,096427f2-f3e9-4956-af03-e0547798a325,14a2bce3-b377-43cb-b060-7e9575c49453,4.206404017206181
391a3c43-74bf-49f9-97ae-72134ce5b8d5,f6b03643-054c-4d4e-88c6-2182e15dfb84,14a2bce3-b377-43cb-b060-7e9575c49453,5.238230933727981
391d9be8-9d59-4a7f-96f6-dbf691f13ec5,3a8d7a5d-4b8e-49d7-a3ef-413fc03fcfb2,14a2bce3-b377-43cb-b060-7e9575c49453,5.633980234004841
3920f4c9-a5cf-43a5-afd4-f0283f391ab6,875467c8-21e7-4bc6-86b0-710474adbd7a,14a2bce3-b377-43cb-b060-7e9575c49453,6.713393846984286
39261671-c39a-40ff-b3c7-86451be70f32,714a63f8-604d-41a9-9516-70f4995630c1,14a2bce3-b377-43cb-b060-7e9575c49453,7.441274526849089
3927e03e-df82-4d8d-be48-b06120f8a92e,d810df12-e8d3-40e4-8c62-9325efd83e27,14a2bce3-b377-43cb-b060-7e9575c49453,6.616675578904908
392a6f9a-c5ed-4065-b227-6e0e14850687,768885ae-13b2-4219-bd7d-6f573c64e6e0,14a2bce3-b377-43cb-b060-7e9575c49453,7.106381813542246
3931e7ab-8d3b-42f2-8ba4-9ce9efbfa755,89844284-ca7f-4f17-9654-ca970476e6c3,14a2bce3-b377-43cb-b060-7e9575c49453,15.030948991926582
39336dc3-124a-4c79-9c27-1da91a4726bf,ac053487-344b-4b5f-a759-9a3a8d52b42c,14a2bce3-b377-43cb-b060-7e9575c49453,6.654651419046102
3936d359-19ac-46c9-8dfe-09a9bad7e909,29580ef4-af70-4f7b-98a3-24c9b2e04789,14a2bce3-b377-43cb-b060-7e9575c49453,5.29847778260672
3938b865-5167-4381-88aa-18ff21f14edd,2f404ec5-76e3-4ffa-a01b-31fe24242329,14a2bce3-b377-43cb-b060-7e9575c49453,4.1014435813894465
39392171-858f-40c6-bea7-1c8f46a1cb19,1dd86a2b-723a-4776-b38f-931cfb4045ca,14a2bce3-b377-43cb-b060-7e9575c49453,4.481884828316915
393daa4d-9776-4709-b727-0de203254078,4ec02967-47e4-4ebc-a8f4-b53ac09b2fd1,14a2bce3-b377-43cb-b060-7e9575c49453,6.4992125990477465
3940f234-27f5-47eb-99a8-bc5a9088af34,1660926a-0398-4097-8bbc-f2f984965d4b,14a2bce3-b377-43cb-b060-7e9575c49453,5.515964020122485
394248a5-6bc0-4106-ab6c-9057c38fa572,5aed1d41-314b-44cc-a3e5-9d8d33d44e69,90c79ebe-567d-4458-a82e-b0f66066fee0,16.757108983536146
3944ee64-5ca7-49d9-86eb-e29f3d62195f,7e14b15b-1a4e-40b1-b73a-15797c3211fb,14a2bce3-b377-43cb-b060-7e9575c49453,6.715649925861539
3944fef4-6cda-49b8-8781-ca9d2dc3a68e,4b4c302d-bf68-4bd8-a2b2-2e1e6b17af17,14a2bce3-b377-43cb-b060-7e9575c49453,17.7762391923145
39480605-f7a5-4520-8ba0-d09ca9e56845,c8c0a12e-1d37-459b-a13d-d250dbe5e821,14a2bce3-b377-43cb-b060-7e9575c49453,4.582355058363916
3948b359-2be1-4afa-8bb7-4e4eb8df8d2a,42016267-0fa1-41bd-8e4b-bd503ea5b02e,14a2bce3-b377-43cb-b060-7e9575c49453,5.849683597788912
3948cd6a-69cb-4bc3-b856-17dc838009d9,5763f004-f520-4d57-89de-22b98469cd19,14a2bce3-b377-43cb-b060-7e9575c49453,7.003060992849378
394a5c79-b606-4ec1-ad99-dc06c573eb13,d54d0ff8-ddaa-491c-ab18-0787f00038c4,14a2bce3-b377-43cb-b060-7e9575c49453,5.29345149327925
39509811-4639-4d4d-8fa3-5e13e4a572b1,f28377ff-56a3-4765-8055-944fa5f7f935,14a2bce3-b377-43cb-b060-7e9575c49453,8.479811886677043
39527d5a-dda5-42e9-8b26-8917a066c5b6,096dae84-71c2-485d-ad65-3a54f3f882bd,90c79ebe-567d-4458-a82e-b0f66066fee0,15.146444762586494
395364f5-10c6-4c3c-b03f-8c9d963a9c77,6e894407-edc6-47f3-a113-cfc24b4914d0,14a2bce3-b377-43cb-b060-7e9575c49453,18.02328889822247
39542e65-cbb3-4ab5-8151-2e527698c13b,8647ccae-8dff-4d17-94f5-5e8ced332d10,14a2bce3-b377-43cb-b060-7e9575c49453,6.935599349797183
39584ac9-f8e0-4184-943e-8b904058366b,6b91a736-0477-4568-9095-5e17a5930d7e,14a2bce3-b377-43cb-b060-7e9575c49453,8.693946909571912
39589c8a-2ddb-43e0-83b0-2d88fa9b861c,ea0a5a01-9314-47c4-b294-98485a92ea74,14a2bce3-b377-43cb-b060-7e9575c49453,6.141134524377634
395ad4c4-1eaa-437a-8a38-4d135026f133,c960f982-9668-402f-9d32-14169bf662fc,14a2bce3-b377-43cb-b060-7e9575c49453,7.714616390280761
395be4a0-e02a-4bdf-92d2-a0d3338430f2,a341c991-c477-4aca-bc4b-0112b3191048,14a2bce3-b377-43cb-b060-7e9575c49453,4.996724379623003
395c528b-69ab-4ea8-aeef-8feaa1196d0c,99369539-d46d-4ec7-a1f0-32bf49bbb8e4,14a2bce3-b377-43cb-b060-7e9575c49453,5.189548134757298
3960333f-c3e7-4740-98c8-23216a6587f1,33270d86-4961-4c33-8e41-90f19778318a,14a2bce3-b377-43cb-b060-7e9575c49453,2.7516325492457376
3960c918-619c-4019-af2a-4b7dd67b0467,e6075624-61f1-44ff-ab82-c454c2782175,14a2bce3-b377-43cb-b060-7e9575c49453,6.337960418299985
396268b5-eeee-41ad-ade0-526d8c44406d,8ef2e40e-c622-42cb-bfef-f74b21b576a7,14a2bce3-b377-43cb-b060-7e9575c49453,5.720162856063447
3965895d-d66b-460d-85b6-1448edb14a10,5ef1c61f-545e-47ae-8c60-da08763e179b,14a2bce3-b377-43cb-b060-7e9575c49453,6.525825003408663
3965d080-ebbe-4714-b5fe-ee13850a34b2,199032f0-3f6c-4ff7-8147-e6966aa60b81,14a2bce3-b377-43cb-b060-7e9575c49453,17.96402417089672
39665bed-4ea3-4650-81c1-44c48178fc6b,bc2ad099-89af-4061-a447-1ca9e93a58d4,14a2bce3-b377-43cb-b060-7e9575c49453,7.2749641971836825
396b3483-cfef-46e3-8088-7f4224fbad3b,ac053487-344b-4b5f-a759-9a3a8d52b42c,14a2bce3-b377-43cb-b060-7e9575c49453,6.654651419046102
396b48d6-d05f-47f8-8c83-fc20b6cf361b,8b1ab997-e359-4dfc-aeb9-8935c160692c,14a2bce3-b377-43cb-b060-7e9575c49453,6.240914239413255
396ce1d7-3dc4-471d-8d02-11208d8a19ff,8942aa65-78d1-40e9-a517-8a07a776f69e,14a2bce3-b377-43cb-b060-7e9575c49453,5.660045299735261
396e33a5-f51b-420b-97c4-2a1aeea0478d,8dc0c74d-7a65-460a-94c0-187a911cb896,14a2bce3-b377-43cb-b060-7e9575c49453,5.316553529767113
3970dff4-4638-4dd5-b958-2be33d26f232,bf0f0c3f-801a-43f0-9361-8fb055050a11,14a2bce3-b377-43cb-b060-7e9575c49453,5.694291303075753
39726ea7-f991-4a09-bebe-f54c5c57b78d,0ad689b1-b01b-4e7f-8465-f09f246d867b,14a2bce3-b377-43cb-b060-7e9575c49453,3.220499698427848
3976a978-6654-4d9c-a443-3004047d68f3,459f5bd6-4715-433e-b4d7-d3980ff547e4,14a2bce3-b377-43cb-b060-7e9575c49453,4.872992189896717
3977ac08-9c5a-4716-b52f-15cc62399688,3d339198-dc40-40b8-b377-e11deedf8133,14a2bce3-b377-43cb-b060-7e9575c49453,5.062680623728853
3979422d-249e-42e0-b61b-1ea9f075a287,7c585cad-5226-4aa9-bf9d-603985cc8991,14a2bce3-b377-43cb-b060-7e9575c49453,5.854198197438857
3979a589-4918-440a-9ea9-9b8809fcdf47,19bbbcd0-a7f6-49b6-81c2-fb49622876d5,14a2bce3-b377-43cb-b060-7e9575c49453,4.950710884150844
397e3b63-39fd-42b6-9b51-b039b90c895b,551aa6ca-4b4c-4dc6-85cf-09298f791506,90c79ebe-567d-4458-a82e-b0f66066fee0,11.41803003791193
397f57b9-a78a-4814-8f58-f335088732e9,0ef42eed-5bd0-46a2-95e3-5207aba1f92e,14a2bce3-b377-43cb-b060-7e9575c49453,5.225485048893032
39816773-3c30-41f9-8d8a-8159c5f5c299,f8424a16-8627-415c-84e6-8f3b645ceb46,14a2bce3-b377-43cb-b060-7e9575c49453,6.545514237522419
39845457-86eb-451e-82de-7ae50cdc25b2,3e80870a-4e96-44cf-ad53-7eeddd7e70d7,14a2bce3-b377-43cb-b060-7e9575c49453,3.489080141024038
39855e49-94b0-4186-8f36-260ed3d0d9b1,14c267fa-ff3c-4e74-ba5b-5ab5428d1031,90c79ebe-567d-4458-a82e-b0f66066fee0,14.943903437259735
3986d46c-7251-482e-a781-300b3d52c7eb,370b7d7a-069d-4fa6-9c89-0561ff6e9923,14a2bce3-b377-43cb-b060-7e9575c49453,5.933272296928792
39872689-ac4f-43be-a140-8240f42f3569,b9b0196f-f74c-4324-aeb0-a16c0d49dcbf,14a2bce3-b377-43cb-b060-7e9575c49453,7.804948327955216
39891a82-bcc0-46b9-aee7-ccf595f9d40b,37b9a7db-178a-4c73-8c66-976bd93e71fc,90c79ebe-567d-4458-a82e-b0f66066fee0,17.356451214544162
398aa096-df9a-4dfd-9968-daa431134046,8fd4334f-6a98-435d-9d33-784a3f23f8d8,14a2bce3-b377-43cb-b060-7e9575c49453,7.208685704682267
398cbc67-cad1-47a5-9e23-cfd9b1fb85fa,f881ee11-559b-48b5-80f4-b73e03500526,14a2bce3-b377-43cb-b060-7e9575c49453,3.614279855643044
398dec33-1016-49b4-8249-9913c2027b27,3fc14d0f-06a0-4952-b578-fb0d8d90c7a7,14a2bce3-b377-43cb-b060-7e9575c49453,6.9279282206201485
39961d3a-3150-47c9-8105-fc2712d4b598,d0e14e90-56be-4387-8d51-5276354f4f0c,14a2bce3-b377-43cb-b060-7e9575c49453,5.532008960527661
39963743-3ea6-42a8-8a9d-7aa271ca121d,a5dc82c2-2e03-4328-8273-40470f3dbc29,14a2bce3-b377-43cb-b060-7e9575c49453,6.678303292107424
39970a09-9447-40e6-8037-c3563eeefbe4,db85d9d0-7246-470b-9ee5-fd526351b11f,14a2bce3-b377-43cb-b060-7e9575c49453,7.313306066381852
399bc2d1-0361-4180-89e8-f5ae880cb197,7174a5bf-4d48-42fa-b898-6da7a3b9915f,90c79ebe-567d-4458-a82e-b0f66066fee0,15.18890347039953
399c180b-6bdf-4de9-8357-1e3dbe0fe4f9,fa8583b8-5d18-4d01-8624-2a4db2d11b36,14a2bce3-b377-43cb-b060-7e9575c49453,3.6882195478406103
399fa7f9-3ea0-4a17-a52c-d8a5ca246406,8511592d-2877-4725-938c-a440d3c9ca2e,14a2bce3-b377-43cb-b060-7e9575c49453,6.235221947311031
39a1943e-3d0e-4ebf-a80c-49d321838e4e,3cf8034f-f1d2-4af8-9dcd-93cf91446def,14a2bce3-b377-43cb-b060-7e9575c49453,5.504933509731738
39a5038f-da39-43cf-a938-9c2ddf949413,d289eb3d-fb1a-4040-b839-996f052d1f8c,14a2bce3-b377-43cb-b060-7e9575c49453,17.614506686339865
39aa257b-62cf-45a6-a28f-b7b411946e59,20429db3-e177-4912-8c22-421d5c214290,14a2bce3-b377-43cb-b060-7e9575c49453,4.137867271799358
39ac3790-3240-4a71-adff-6ff6c42e1a4f,8c24a0e9-244f-4a6a-b541-50a7a61559c6,14a2bce3-b377-43cb-b060-7e9575c49453,7.903320595815672
39b035d8-3496-492e-86a4-4df76591fa5e,75bfaefd-993c-4d1e-af18-a9eb0bf091fa,14a2bce3-b377-43cb-b060-7e9575c49453,7.485825102828055
39b138e0-774c-44ef-b131-cff298f6f5d7,193e74cd-e099-4e7e-96e2-ab1e6d7c222f,14a2bce3-b377-43cb-b060-7e9575c49453,5.469061041287921
39b2db96-7282-4ba1-8b4e-6571733faa6d,4aeb1faa-54d8-43b9-b9fa-2a98422994f8,14a2bce3-b377-43cb-b060-7e9575c49453,4.226720630091692
39b5bdc9-77d5-4636-9157-6e25e4867c1c,586539ac-5ff7-4c97-867b-e7c9a18da57d,14a2bce3-b377-43cb-b060-7e9575c49453,7.1971451366874595
39be64a6-8cc9-4e4f-828b-97dc1f8e3ce1,c15f6689-b838-4eea-a1c6-645c4dcd7e18,14a2bce3-b377-43cb-b060-7e9575c49453,7.806363586653942
39bef8f4-f4c9-4e50-8df0-83d362bb5bc3,5e6a0051-a3ad-42f4-984b-0dce50dd723a,14a2bce3-b377-43cb-b060-7e9575c49453,5.779746695962246
39c153c0-9758-4261-a76d-990e7495a5bb,59096455-4136-4ef1-9b21-f97c1eee0f71,90c79ebe-567d-4458-a82e-b0f66066fee0,19.38672710209778
39c17a47-410f-4495-aa37-79106870bf80,66345209-971c-4dd5-8102-5b2e8998c9c9,14a2bce3-b377-43cb-b060-7e9575c49453,18.421224569226528
39c1a936-1842-499b-aba6-9fd86a758558,f8f90d8f-c411-4f59-9eae-0984d17b2281,14a2bce3-b377-43cb-b060-7e9575c49453,15.965545889679602
39c2f17a-820b-4879-bb3e-b53d18bdd75d,d3056f2e-a125-4001-8970-5801d33d28b7,90c79ebe-567d-4458-a82e-b0f66066fee0,15.919901939340914
39c3927d-40d5-41c7-8392-b8602450c1dc,191d9cce-9718-4a64-bf87-a6302954ce94,14a2bce3-b377-43cb-b060-7e9575c49453,7.669099175725661
39c40dd8-ef8d-4f7b-bcf4-13d58059e7e0,c79a26a6-cde3-44c2-9788-9b7f3185e394,100492e9-6b59-4070-8470-d4cd61108924,2.41721162165313
39c77159-4bf0-4b93-871d-e0644840cb62,a228ac5d-c47e-48b0-b68d-6903ebac6d96,14a2bce3-b377-43cb-b060-7e9575c49453,6.908077471052382
39c7fa1a-a957-4970-8cd5-73178294db96,dc9ce4fb-fee9-419f-8f7d-e82d533403fe,14a2bce3-b377-43cb-b060-7e9575c49453,7.403429791446523
39cfe479-7f54-4727-a1f6-8ecf53042b58,1a7e7afc-f864-498c-9a01-bc4e2228084c,14a2bce3-b377-43cb-b060-7e9575c49453,8.644140659027473
39d10742-dab5-4456-b846-17e2e9a257ac,1df66d63-ace1-421e-9e54-fcbb1efae627,,inf
39d1e0b2-7085-4263-a825-6b72fc924de4,cbbca2fd-4e49-4eaa-808b-3a2c78a59a59,14a2bce3-b377-43cb-b060-7e9575c49453,7.113102127061288
39d4ed00-8105-4517-9dc1-d07f88b5bbc4,c658723e-5483-40e3-bf91-3328e2e010b9,14a2bce3-b377-43cb-b060-7e9575c49453,16.787842405738573
39d6b605-0c36-4b7a-81fa-cad2b9327591,bc3331c1-84af-4eb5-956e-910158baccc6,14a2bce3-b377-43cb-b060-7e9575c49453,5.641073878549272
39d7c33c-b2fe-4912-ab97-b224244d230c,081de890-1b21-4cda-9440-fff54b7d4b00,14a2bce3-b377-43cb-b060-7e9575c49453,6.988042747024046
39d92f2b-52dc-4344-a7d1-e58762aaf029,b9291f0c-f800-4831-b88d-aa09d6af7150,14a2bce3-b377-43cb-b060-7e9575c49453,5.840867299258049
39db2f79-4336-41b5-81bc-ab52e777be49,fbcbee35-06fc-4438-b9b7-b8ef0f30c933,14a2bce3-b377-43cb-b060-7e9575c49453,7.312745317346695
39e14026-a1bb-4568-812e-ae8fcfdb66b8,b6d536aa-6303-46f3-bd9e-13315031a336,14a2bce3-b377-43cb-b060-7e9575c49453,6.779215879887641
39e53122-10a6-4dfb-a71a-c298b033d0cb,91f2fc52-1b21-45e9-a454-b21386bcc263,14a2bce3-b377-43cb-b060-7e9575c49453,5.546371606484795
39e6d295-4f97-4ec2-bec3-9f53e62267e7,0f1ea3dc-5977-48fe-9deb-68d90e99a948,14a2bce3-b377-43cb-b060-7e9575c49453,14.963269743419858
39ea9eff-9bf3-4cb4-9acd-255329d9733f,93b5e9d9-8f97-462f-a87a-bafa8921e4de,14a2bce3-b377-43cb-b060-7e9575c49453,4.705565461987705
39f0e475-eace-48e0-9527-9aa7eab58a0f,c53e89d9-d936-413d-a14d-a64bb057d4d5,14a2bce3-b377-43cb-b060-7e9575c49453,5.714983744929611
39fda217-7452-415e-a9b9-b8a20879713a,1bba5fa9-7270-46e4-9334-6aebd601ac1d,14a2bce3-b377-43cb-b060-7e9575c49453,4.639998563153091
39fffeaa-5558-442a-a54e-b0b340635bdf,653a9d34-69ab-4491-8799-b8712fe169fd,14a2bce3-b377-43cb-b060-7e9575c49453,19.796833817137532
3a0420d1-28e8-4f26-9560-c39331e94219,293019ac-53fc-4de7-accc-7fadf05f46e0,14a2bce3-b377-43cb-b060-7e9575c49453,6.409311620760942
3a04f33d-a293-483e-a624-04d9305e064d,6252af6c-2f25-4e76-82b5-04b70783b3e2,14a2bce3-b377-43cb-b060-7e9575c49453,8.049625484787885
3a07d09b-5187-4f82-a222-d986008ba98b,0c017100-12cd-413c-84cb-1bfdfb14db37,90c79ebe-567d-4458-a82e-b0f66066fee0,15.314788302977277
3a0b1b65-3dd2-4795-82f3-675a500ff12f,7b87d103-7472-4ee7-87bc-7c87f9b31728,14a2bce3-b377-43cb-b060-7e9575c49453,1.6813247808125218
3a0d0100-3aa9-4eb4-b032-a82650aae2bf,e550fe94-02b0-489c-8a30-bcc6290d4234,14a2bce3-b377-43cb-b060-7e9575c49453,6.764117967735092
3a0f15ce-e4c8-4c42-ad0c-01910bb04f9d,bdf09e0e-31d9-4fc6-825b-7e9be353cde2,14a2bce3-b377-43cb-b060-7e9575c49453,7.0903145274454324
3a115e49-43b9-4a90-a722-86789ff1f351,e1b28623-22ba-41ea-a49a-871b0648df6b,14a2bce3-b377-43cb-b060-7e9575c49453,4.01363210342788
3a14f217-7a0f-453b-871e-6afe4c113b0a,1464e89e-ac9b-47fb-a040-1cd8f42989d9,14a2bce3-b377-43cb-b060-7e9575c49453,4.856755512095079
3a160570-dd41-400f-9003-de5f828db09e,c05a4ce2-0b01-4d23-b89d-c02ab3982a6b,90c79ebe-567d-4458-a82e-b0f66066fee0,16.70854807921737
3a161881-a19e-48be-b29d-2ed7196d0f20,8b68b78a-9638-42ee-b60f-c8a244abe631,14a2bce3-b377-43cb-b060-7e9575c49453,5.73354531029975
3a16d5ec-0276-418e-8e22-2318a77b5a10,a3f8c710-9710-48da-a6c6-e379bc451e6e,14a2bce3-b377-43cb-b060-7e9575c49453,10.046300474277837
3a1a2f05-8e8a-489c-b285-cae74767e030,de99a2ce-17d8-428f-b21a-5ad27efa36c7,14a2bce3-b377-43cb-b060-7e9575c49453,5.095856132587064
3a1d328f-bb88-4afc-b74b-62f0a1630946,ebe864eb-309b-4d55-96a3-6ef3a7abf123,14a2bce3-b377-43cb-b060-7e9575c49453,4.582047805103906
3a1f1e04-328f-4e85-86a4-a885330e76ea,44e702bc-0483-4238-80a7-62db43ad4688,14a2bce3-b377-43cb-b060-7e9575c49453,19.983528520072394
3a1fd7a7-309a-45ad-a146-a74f8da87aaa,11feb48c-f280-410d-9108-95ede3061ab5,14a2bce3-b377-43cb-b060-7e9575c49453,12.836961384237483
3a22bc0c-e663-4201-a700-5014a79306fe,44e702bc-0483-4238-80a7-62db43ad4688,14a2bce3-b377-43cb-b060-7e9575c49453,19.983528520072394
3a241291-dae8-492c-a053-d5d211ae0937,bfec9997-02c0-4fe0-99eb-080c71f6b33a,14a2bce3-b377-43cb-b060-7e9575c49453,7.620834149992615
3a26b15a-0e73-4785-9156-f7f1ff6a00cd,516350c3-92aa-4303-b032-b9e46d0a62be,14a2bce3-b377-43cb-b060-7e9575c49453,6.761113845144355
3a28f8b7-4884-4366-9a0b-bf5e878c3283,ac7b8f5a-272d-4c51-bb93-ded34b93c456,90c79ebe-567d-4458-a82e-b0f66066fee0,10.915111747395212
3a2b3f91-642f-4f93-817d-80a2794c6ec4,bbd8e29d-c9d1-4d1f-adcb-1b8e89598db4,14a2bce3-b377-43cb-b060-7e9575c49453,3.719983711789814
3a2b867d-f807-40b1-8679-1c85d75d3b48,8867973f-b0c1-4650-8d8a-a0f71e5aecab,14a2bce3-b377-43cb-b060-7e9575c49453,9.020211902962886
3a2b909d-080b-436b-834e-9d5f828645a9,0e3e8974-5b7d-46e5-89dc-f0a269723f41,14a2bce3-b377-43cb-b060-7e9575c49453,17.590868897692236
3a2d0681-8f44-47ca-acaf-d2c4a0852914,47d65144-6e0d-4e28-8baf-9a5dce714e6b,90c79ebe-567d-4458-a82e-b0f66066fee0,16.69031108327368
3a2f81d6-12ff-4503-80d3-ab11b63ac995,361fbee0-9b9a-463f-b9e0-517fe6c74007,14a2bce3-b377-43cb-b060-7e9575c49453,5.044850726519034
3a2f9675-1e2d-444a-a9eb-1a1b32ef19bc,e9fbed0c-b377-4450-aaa9-8e1cd1b46fa3,14a2bce3-b377-43cb-b060-7e9575c49453,5.391695202398942
3a304259-9648-41ec-be12-01b9c1936bbf,d0451291-1e2d-4836-8b3b-c7467bd4fdae,90c79ebe-567d-4458-a82e-b0f66066fee0,9.879818857870038
3a31dbfd-9a87-406d-93f5-9a31cf0ced28,c6611096-3f26-422e-9b0a-09affdf3a4f4,14a2bce3-b377-43cb-b060-7e9575c49453,19.3764598013895
3a31fe9e-1f99-4a6d-868a-3e39b88d066c,7a17871b-0539-4043-b385-d9deee8652fd,14a2bce3-b377-43cb-b060-7e9575c49453,7.107665874774644
3a3204fb-10c8-43b0-8578-c865b54f56ec,dbc404f9-2c90-44f1-b0b4-0de162f45a75,14a2bce3-b377-43cb-b060-7e9575c49453,4.73637276164343
3a32a1c2-d4bd-49b6-917b-961c638007d2,36853815-fb7b-4afb-8fa5-61229d3181ae,90c79ebe-567d-4458-a82e-b0f66066fee0,11.237197599353113
3a38ed34-1ab7-4b7c-ab83-9c1aec57b4ca,bbfdd850-8d1d-44a1-b5b5-2ff5706305eb,14a2bce3-b377-43cb-b060-7e9575c49453,6.973512970592212
3a3bfec7-a8e1-4be2-b94f-7c496f2572be,0479a2a5-6046-4bb3-b449-1ec47bd9533f,14a2bce3-b377-43cb-b060-7e9575c49453,5.4754334813154735
3a3d073a-5479-4e88-ac9f-f8094278881f,4d4f62fe-3e8c-480d-a068-b599a69fbf66,100492e9-6b59-4070-8470-d4cd61108924,2.4488771947064985
3a3d1204-7007-44fd-87ef-b01214afa2c1,8e847381-5729-4463-bf5a-b45da186761b,14a2bce3-b377-43cb-b060-7e9575c49453,10.97622690691835
3a3fadcd-a8ef-45ed-8105-07c794e16124,19c0a44c-f1cf-41b6-a7ce-40e1e2050b78,14a2bce3-b377-43cb-b060-7e9575c49453,9.190483455345507
3a409d39-1b6f-4779-9c44-c7ccd94e875b,fe0d90ec-634e-43ed-b571-0a2f1f906722,14a2bce3-b377-43cb-b060-7e9575c49453,18.24068994278887
